in s,C1 in V
-9.31595516E+01,-8.926392E-06
-9.31503964E+01,-7.400513E-06
-9.31412411E+01,-4.043579E-06
-9.31320858E+01,2.670288E-06
-9.31229305E+01,-1.907349E-06
-9.31137752E+01,8.316040E-06
-9.31046200E+01,1.144409E-06
-9.30954647E+01,-1.907349E-06
-9.30863094E+01,-3.433228E-06
-9.30771541E+01,3.890991E-06
-9.30679988E+01,2.288818E-07
-9.30588436E+01,-4.196167E-06
-9.30496883E+01,-3.280640E-06
-9.30405330E+01,-1.029968E-05
-9.30313777E+01,-9.231567E-06
-9.30222224E+01,-1.228333E-05
-9.30130672E+01,1.754761E-06
-9.30039119E+01,-4.196167E-06
-9.29947566E+01,-7.629395E-08
-9.29856013E+01,-6.637573E-06
-9.29764460E+01,-6.637573E-06
-9.29672908E+01,-8.010864E-06
-9.29581355E+01,-4.959106E-06
-9.29489802E+01,-2.517700E-06
-9.29398249E+01,1.907349E-06
-9.29306696E+01,-7.400513E-06
-9.29215144E+01,-1.060486E-05
-9.29123591E+01,-7.858276E-06
-9.29032038E+01,-1.457214E-05
-9.28940485E+01,-6.942749E-06
-9.28848932E+01,-1.197815E-05
-9.28757380E+01,-3.738403E-06
-9.28665827E+01,-6.332397E-06
-9.28574274E+01,-4.501343E-06
-9.28482721E+01,-1.518250E-05
-9.28391168E+01,-1.808167E-05
-9.28299616E+01,-7.400513E-06
-9.28208063E+01,-1.564026E-05
-9.28116510E+01,-1.136780E-05
-9.28024957E+01,-1.197815E-05
-9.27933404E+01,-2.822876E-06
-9.27841852E+01,-1.914978E-05
-9.27750299E+01,-1.350403E-05
-9.27658746E+01,-8.926392E-06
-9.27567193E+01,-4.043579E-06
-9.27475640E+01,-6.790161E-06
-9.27384088E+01,-5.722046E-06
-9.27292535E+01,-7.858276E-06
-9.27200982E+01,-1.670837E-05
-9.27109429E+01,-8.926392E-06
-9.27017876E+01,-1.502991E-05
-9.26926324E+01,-1.304626E-05
-9.26834771E+01,-1.701355E-05
-9.26743218E+01,-1.045227E-05
-9.26651665E+01,-1.411438E-05
-9.26560112E+01,-9.536743E-06
-9.26468560E+01,-5.722046E-06
-9.26377007E+01,-1.426697E-05
-9.26285454E+01,-9.078979E-06
-9.26193901E+01,-1.670837E-05
-9.26102348E+01,-1.396179E-05
-9.26010796E+01,-7.705688E-06
-9.25919243E+01,-3.738403E-06
-9.25827690E+01,-1.060486E-05
-9.25736137E+01,-3.128052E-06
-9.25644584E+01,-1.411438E-05
-9.25553032E+01,-3.585815E-06
-9.25461479E+01,-7.247925E-06
-9.25369926E+01,-4.653931E-06
-9.25278373E+01,-1.144409E-06
-9.25186820E+01,-3.738403E-06
-9.25095268E+01,-7.400513E-06
-9.25003715E+01,-1.243591E-05
-9.24912162E+01,-1.121521E-05
-9.24820609E+01,-1.350403E-05
-9.24729056E+01,1.602173E-06
-9.24637504E+01,-8.163452E-06
-9.24545951E+01,-6.179810E-06
-9.24454398E+01,-8.621216E-06
-9.24362845E+01,-6.332397E-06
-9.24271292E+01,-7.400513E-06
-9.24179740E+01,-1.152039E-05
-9.24088187E+01,-7.400513E-06
-9.23996634E+01,-1.091003E-05
-9.23905081E+01,-3.433228E-06
-9.23813528E+01,-8.163452E-06
-9.23721976E+01,-2.288818E-07
-9.23630423E+01,-6.866455E-07
-9.23538870E+01,3.585815E-06
-9.23447317E+01,-6.179810E-06
-9.23355764E+01,-4.959106E-06
-9.23264212E+01,-4.959106E-06
-9.23172659E+01,-2.517700E-06
-9.23081106E+01,4.196167E-06
-9.22989553E+01,-5.340576E-07
-9.22898000E+01,-4.959106E-06
-9.22806448E+01,-2.365112E-06
-9.22714895E+01,3.433228E-06
-9.22623342E+01,3.814697E-07
-9.22531789E+01,1.449585E-06
-9.22440236E+01,-4.653931E-06
-9.22348684E+01,7.629395E-08
-9.22257131E+01,-2.212524E-06
-9.22165578E+01,-2.822876E-06
-9.22074025E+01,5.340576E-07
-9.21982472E+01,-2.365112E-06
-9.21890920E+01,-3.814697E-07
-9.21799367E+01,4.043579E-06
-9.21707814E+01,8.316040E-06
-9.21616261E+01,-6.866455E-07
-9.21524708E+01,2.212524E-06
-9.21433156E+01,-4.653931E-06
-9.21341603E+01,3.433228E-06
-9.21250050E+01,2.517700E-06
-9.21158497E+01,2.059937E-06
-9.21066944E+01,-2.975464E-06
-9.20975392E+01,1.754761E-06
-9.20883839E+01,2.822876E-06
-9.20792286E+01,-2.365112E-06
-9.20700733E+01,3.128052E-06
-9.20609180E+01,-1.144409E-06
-9.20517628E+01,2.212524E-06
-9.20426075E+01,-2.975464E-06
-9.20334522E+01,-3.814697E-07
-9.20242969E+01,-4.348755E-06
-9.20151416E+01,-2.822876E-06
-9.20059864E+01,8.392334E-07
-9.19968311E+01,-1.449585E-06
-9.19876758E+01,1.449585E-06
-9.19785205E+01,5.340576E-07
-9.19693652E+01,3.738403E-06
-9.19602100E+01,6.179810E-06
-9.19510547E+01,7.629395E-08
-9.19418994E+01,-2.517700E-06
-9.19327441E+01,-2.288818E-07
-9.19235888E+01,-3.280640E-06
-9.19144336E+01,8.392334E-07
-9.19052783E+01,1.144409E-06
-9.18961230E+01,-3.814697E-07
-9.18869677E+01,-2.212524E-06
-9.18778124E+01,-9.536743E-06
-9.18686572E+01,-1.045227E-05
-9.18595019E+01,-5.111694E-06
-9.18503466E+01,-3.128052E-06
-9.18411913E+01,-6.866455E-07
-9.18320360E+01,-3.814697E-07
-9.18228808E+01,-4.348755E-06
-9.18137255E+01,-2.517700E-06
-9.18045702E+01,-5.874634E-06
-9.17954149E+01,-3.128052E-06
-9.17862596E+01,-5.569458E-06
-9.17771044E+01,-6.179810E-06
-9.17679491E+01,-2.059937E-06
-9.17587938E+01,5.340576E-07
-9.17496385E+01,-3.280640E-06
-9.17404832E+01,2.212524E-06
-9.17313280E+01,8.010864E-06
-9.17221727E+01,3.890991E-06
-9.17130174E+01,3.128052E-06
-9.17038621E+01,-9.689331E-06
-9.16947068E+01,-7.858276E-06
-9.16855516E+01,-7.858276E-06
-9.16763963E+01,-6.637573E-06
-9.16672410E+01,-2.975464E-06
-9.16580857E+01,-2.059937E-06
-9.16489304E+01,-7.400513E-06
-9.16397752E+01,-7.553101E-06
-9.16306199E+01,-9.536743E-06
-9.16214646E+01,-9.078979E-06
-9.16123093E+01,-6.942749E-06
-9.16031540E+01,-1.350403E-05
-9.15939988E+01,-9.078979E-06
-9.15848435E+01,-9.078979E-06
-9.15756882E+01,-9.536743E-06
-9.15665329E+01,-8.621216E-06
-9.15573776E+01,-8.392334E-07
-9.15482224E+01,-9.078979E-06
-9.15390671E+01,-5.722046E-06
-9.15299118E+01,-5.569458E-06
-9.15207565E+01,-6.637573E-06
-9.15116012E+01,-7.858276E-06
-9.15024460E+01,-7.247925E-06
-9.14932907E+01,4.806519E-06
-9.14841354E+01,3.128052E-06
-9.14749801E+01,5.569458E-06
-9.14658248E+01,4.043579E-06
-9.14566696E+01,-8.392334E-07
-9.14475143E+01,-1.144409E-06
-9.14383590E+01,1.449585E-06
-9.14292037E+01,-2.059937E-06
-9.14200484E+01,-8.926392E-06
-9.14108932E+01,-8.621216E-06
-9.14017379E+01,-1.602173E-06
-9.13925826E+01,2.670288E-06
-9.13834273E+01,-1.907349E-06
-9.13742720E+01,5.569458E-06
-9.13651168E+01,2.822876E-06
-9.13559615E+01,3.814697E-07
-9.13468062E+01,1.296997E-06
-9.13376509E+01,1.449585E-06
-9.13284956E+01,2.822876E-06
-9.13193404E+01,-1.449585E-06
-9.13101851E+01,-4.501343E-06
-9.13010298E+01,-6.866455E-07
-9.12918745E+01,-2.212524E-06
-9.12827192E+01,-4.348755E-06
-9.12735640E+01,2.288818E-07
-9.12644087E+01,-3.585815E-06
-9.12552534E+01,-7.095337E-06
-9.12460981E+01,-6.790161E-06
-9.12369428E+01,-6.027222E-06
-9.12277876E+01,-2.365112E-06
-9.12186323E+01,1.144409E-06
-9.12094770E+01,-6.866455E-07
-9.12003217E+01,8.392334E-07
-9.11911664E+01,5.340576E-07
-9.11820112E+01,-1.907349E-06
-9.11728559E+01,3.128052E-06
-9.11637006E+01,2.517700E-06
-9.11545453E+01,6.637573E-06
-9.11453900E+01,-6.866455E-07
-9.11362348E+01,-2.288818E-07
-9.11270795E+01,5.264282E-06
-9.11179242E+01,1.449585E-06
-9.11087689E+01,6.942749E-06
-9.10996136E+01,-3.814697E-07
-9.10904584E+01,-3.585815E-06
-9.10813031E+01,-1.907349E-06
-9.10721478E+01,-7.095337E-06
-9.10629925E+01,-1.091003E-05
-9.10538372E+01,-1.144409E-06
-9.10446820E+01,-7.553101E-06
-9.10355267E+01,-7.247925E-06
-9.10263714E+01,-1.602173E-06
-9.10172161E+01,-2.517700E-06
-9.10080608E+01,-8.468628E-06
-9.09989056E+01,2.517700E-06
-9.09897503E+01,9.918213E-07
-9.09805950E+01,6.942749E-06
-9.09714397E+01,4.043579E-06
-9.09622844E+01,3.814697E-07
-9.09531292E+01,-9.918213E-07
-9.09439739E+01,-3.585815E-06
-9.09348186E+01,-3.433228E-06
-9.09256633E+01,-7.629395E-08
-9.09165080E+01,-6.866455E-07
-9.09073528E+01,-1.472473E-05
-9.08981975E+01,-1.029968E-05
-9.08890422E+01,-6.027222E-06
-9.08798869E+01,-3.280640E-06
-9.08707316E+01,-1.152039E-05
-9.08615764E+01,-1.106262E-05
-9.08524211E+01,-1.296997E-06
-9.08432658E+01,-8.010864E-06
-9.08341105E+01,-9.918213E-07
-9.08249552E+01,-4.959106E-06
-9.08158000E+01,4.196167E-06
-9.08066447E+01,-4.501343E-06
-9.07974894E+01,2.365112E-06
-9.07883341E+01,2.212524E-06
-9.07791788E+01,2.517700E-06
-9.07700236E+01,3.890991E-06
-9.07608683E+01,5.340576E-07
-9.07517130E+01,3.738403E-06
-9.07425577E+01,-4.959106E-06
-9.07334024E+01,-3.128052E-06
-9.07242472E+01,-8.621216E-06
-9.07150919E+01,-2.517700E-06
-9.07059366E+01,2.670288E-06
-9.06967813E+01,2.059937E-06
-9.06876260E+01,-1.144409E-06
-9.06784708E+01,2.517700E-06
-9.06693155E+01,-4.653931E-06
-9.06601602E+01,-1.296997E-06
-9.06510049E+01,-9.078979E-06
-9.06418496E+01,-5.722046E-06
-9.06326944E+01,-4.043579E-06
-9.06235391E+01,-8.621216E-06
-9.06143838E+01,-4.501343E-06
-9.06052285E+01,-5.569458E-06
-9.05960732E+01,5.416870E-06
-9.05869180E+01,-9.078979E-06
-9.05777627E+01,-7.400513E-06
-9.05686074E+01,-1.365662E-05
-9.05594521E+01,-7.705688E-06
-9.05502968E+01,-2.517700E-06
-9.05411416E+01,-4.196167E-06
-9.05319863E+01,1.144409E-06
-9.05228310E+01,3.433228E-06
-9.05136757E+01,5.569458E-06
-9.05045204E+01,-3.433228E-06
-9.04953652E+01,4.501343E-06
-9.04862099E+01,-2.212524E-06
-9.04770546E+01,-8.392334E-07
-9.04678993E+01,-6.790161E-06
-9.04587440E+01,2.365112E-06
-9.04495888E+01,-4.959106E-06
-9.04404335E+01,-1.014709E-05
-9.04312782E+01,-4.043579E-06
-9.04221229E+01,-6.637573E-06
-9.04129676E+01,1.449585E-06
-9.04038124E+01,-6.484985E-06
-9.03946571E+01,-6.637573E-06
-9.03855018E+01,-8.316040E-06
-9.03763465E+01,-4.196167E-06
-9.03671912E+01,-6.637573E-06
-9.03580360E+01,-2.517700E-06
-9.03488807E+01,-1.602173E-06
-9.03397254E+01,-8.392334E-07
-9.03305701E+01,2.212524E-06
-9.03214148E+01,-3.585815E-06
-9.03122596E+01,7.629395E-08
-9.03031043E+01,-2.517700E-06
-9.02939490E+01,-2.670288E-06
-9.02847937E+01,-8.773804E-06
-9.02756384E+01,5.340576E-07
-9.02664832E+01,-1.060486E-05
-9.02573279E+01,-3.280640E-06
-9.02481726E+01,-1.014709E-05
-9.02390173E+01,-3.280640E-06
-9.02298620E+01,-6.027222E-06
-9.02207068E+01,-1.136780E-05
-9.02115515E+01,-4.959106E-06
-9.02023962E+01,-1.335144E-05
-9.01932409E+01,-2.975464E-06
-9.01840856E+01,-8.621216E-06
-9.01749304E+01,-6.027222E-06
-9.01657751E+01,-1.792908E-05
-9.01566198E+01,-4.806519E-06
-9.01474645E+01,-1.380920E-05
-9.01383092E+01,-4.043579E-06
-9.01291540E+01,-1.152039E-05
-9.01199987E+01,-1.060486E-05
-9.01108434E+01,-6.637573E-06
-9.01016881E+01,-1.777649E-05
-9.00925328E+01,-8.316040E-06
-9.00833776E+01,-1.670837E-05
-9.00742223E+01,-8.468628E-06
-9.00650670E+01,-1.228333E-05
-9.00559117E+01,-1.754761E-06
-9.00467564E+01,-1.121521E-05
-9.00376012E+01,-5.722046E-06
-9.00284459E+01,-4.043579E-06
-9.00192906E+01,-9.078979E-06
-9.00101353E+01,-6.637573E-06
-9.00009800E+01,-7.553101E-06
-8.99918248E+01,-1.060486E-05
-8.99826695E+01,-9.536743E-06
-8.99735142E+01,1.907349E-06
-8.99643589E+01,-1.258850E-05
-8.99552036E+01,-4.959106E-06
-8.99460484E+01,-7.095337E-06
-8.99368931E+01,-8.773804E-06
-8.99277378E+01,-1.564026E-05
-8.99185825E+01,-8.621216E-06
-8.99094272E+01,-8.163452E-06
-8.99002720E+01,-4.959106E-06
-8.98911167E+01,-9.918213E-07
-8.98819614E+01,-9.994507E-06
-8.98728061E+01,-3.128052E-06
-8.98636508E+01,-9.689331E-06
-8.98544956E+01,9.918213E-07
-8.98453403E+01,2.288818E-07
-8.98361850E+01,-2.212524E-06
-8.98270297E+01,-1.472473E-05
-8.98178744E+01,-5.722046E-06
-8.98087192E+01,-2.517700E-06
-8.97995639E+01,-8.468628E-06
-8.97904086E+01,-1.213074E-05
-8.97812533E+01,-1.213074E-05
-8.97720980E+01,-8.392334E-07
-8.97629428E+01,-1.167297E-05
-8.97537875E+01,-1.754761E-06
-8.97446322E+01,-9.689331E-06
-8.97354769E+01,-8.010864E-06
-8.97263216E+01,-1.594543E-05
-8.97171664E+01,-9.536743E-06
-8.97080111E+01,-9.384155E-06
-8.96988558E+01,-7.247925E-06
-8.96897005E+01,-1.045227E-05
-8.96805452E+01,-1.579285E-05
-8.96713900E+01,-6.179810E-06
-8.96622347E+01,-1.655579E-05
-8.96530794E+01,-4.959106E-06
-8.96439241E+01,-5.722046E-06
-8.96347688E+01,-7.705688E-06
-8.96256136E+01,-1.304626E-05
-8.96164583E+01,-1.518250E-05
-8.96073030E+01,-1.396179E-05
-8.95981477E+01,-1.609802E-05
-8.95889924E+01,-1.853943E-05
-8.95798372E+01,-1.853943E-05
-8.95706819E+01,-4.959106E-06
-8.95615266E+01,-1.976013E-05
-8.95523713E+01,-9.841919E-06
-8.95432160E+01,-2.128601E-05
-8.95340608E+01,-8.926392E-06
-8.95249055E+01,-1.640320E-05
-8.95157502E+01,-9.536743E-06
-8.95065949E+01,-1.182556E-05
-8.94974396E+01,-1.029968E-05
-8.94882844E+01,-8.468628E-06
-8.94791291E+01,-6.637573E-06
-8.94699738E+01,-5.340576E-07
-8.94608185E+01,-1.182556E-05
-8.94516632E+01,-2.822876E-06
-8.94425080E+01,-1.762390E-05
-8.94333527E+01,-6.942749E-06
-8.94241974E+01,-1.045227E-05
-8.94150421E+01,-3.585815E-06
-8.94058868E+01,-5.569458E-06
-8.93967316E+01,-9.918213E-07
-8.93875763E+01,-1.907349E-06
-8.93784210E+01,-3.433228E-06
-8.93692657E+01,1.296997E-06
-8.93601104E+01,-1.106262E-05
-8.93509552E+01,5.416870E-06
-8.93417999E+01,-1.274109E-05
-8.93326446E+01,2.822876E-06
-8.93234893E+01,-1.136780E-05
-8.93143340E+01,7.629395E-08
-8.93051788E+01,-7.858276E-06
-8.92960235E+01,-2.212524E-06
-8.92868682E+01,-6.484985E-06
-8.92777129E+01,-6.332397E-06
-8.92685576E+01,-2.975464E-06
-8.92594024E+01,-5.569458E-06
-8.92502471E+01,1.296997E-06
-8.92410918E+01,-1.228333E-05
-8.92319365E+01,4.196167E-06
-8.92227812E+01,-6.332397E-06
-8.92136260E+01,-6.637573E-06
-8.92044707E+01,-7.553101E-06
-8.91953154E+01,-5.569458E-06
-8.91861601E+01,-8.316040E-06
-8.91770048E+01,3.280640E-06
-8.91678496E+01,-5.874634E-06
-8.91586943E+01,-4.501343E-06
-8.91495390E+01,9.994507E-06
-8.91403837E+01,-2.365112E-06
-8.91312284E+01,2.670288E-06
-8.91220732E+01,-7.095337E-06
-8.91129179E+01,-1.144409E-06
-8.91037626E+01,-5.416870E-06
-8.90946073E+01,-9.918213E-07
-8.90854520E+01,-4.501343E-06
-8.90762968E+01,4.043579E-06
-8.90671415E+01,2.288818E-07
-8.90579862E+01,1.144409E-06
-8.90488309E+01,-1.449585E-06
-8.90396756E+01,-1.274109E-05
-8.90305204E+01,-2.365112E-06
-8.90213651E+01,-1.228333E-05
-8.90122098E+01,3.814697E-07
-8.90030545E+01,-3.128052E-06
-8.89938992E+01,6.484985E-06
-8.89847440E+01,-3.585815E-06
-8.89755887E+01,5.340576E-07
-8.89664334E+01,3.280640E-06
-8.89572781E+01,-1.449585E-06
-8.89481228E+01,5.340576E-07
-8.89389676E+01,-3.433228E-06
-8.89298123E+01,7.553101E-06
-8.89206570E+01,-5.416870E-06
-8.89115017E+01,3.128052E-06
-8.89023464E+01,-5.264282E-06
-8.88931912E+01,1.296997E-06
-8.88840359E+01,3.890991E-06
-8.88748806E+01,3.890991E-06
-8.88657253E+01,3.433228E-06
-8.88565700E+01,-2.059937E-06
-8.88474148E+01,1.449585E-06
-8.88382595E+01,-6.027222E-06
-8.88291042E+01,7.553101E-06
-8.88199489E+01,-5.722046E-06
-8.88107936E+01,7.095337E-06
-8.88016384E+01,-3.585815E-06
-8.87924831E+01,9.918213E-07
-8.87833278E+01,-3.128052E-06
-8.87741725E+01,5.340576E-07
-8.87650172E+01,-1.449585E-06
-8.87558620E+01,-2.365112E-06
-8.87467067E+01,-5.111694E-06
-8.87375514E+01,-3.738403E-06
-8.87283961E+01,-8.010864E-06
-8.87192408E+01,-1.152039E-05
-8.87100856E+01,7.095337E-06
-8.87009303E+01,-2.059937E-06
-8.86917750E+01,9.536743E-06
-8.86826197E+01,4.348755E-06
-8.86734644E+01,4.348755E-06
-8.86643092E+01,3.433228E-06
-8.86551539E+01,5.111694E-06
-8.86459986E+01,1.144409E-06
-8.86368433E+01,-7.629395E-08
-8.86276880E+01,6.027222E-06
-8.86185328E+01,5.416870E-06
-8.86093775E+01,6.942749E-06
-8.86002222E+01,-2.212524E-06
-8.85910669E+01,2.288818E-07
-8.85819116E+01,-1.144409E-06
-8.85727564E+01,5.340576E-07
-8.85636011E+01,-4.196167E-06
-8.85544458E+01,-6.484985E-06
-8.85452905E+01,-1.243591E-05
-8.85361352E+01,-6.942749E-06
-8.85269800E+01,-4.959106E-06
-8.85178247E+01,-6.332397E-06
-8.85086694E+01,2.670288E-06
-8.84995141E+01,-1.014709E-05
-8.84903588E+01,-1.029968E-05
-8.84812036E+01,-1.686096E-05
-8.84720483E+01,-6.484985E-06
-8.84628930E+01,-1.304626E-05
-8.84537377E+01,-1.182556E-05
-8.84445824E+01,-1.197815E-05
-8.84354272E+01,-4.501343E-06
-8.84262719E+01,-5.722046E-06
-8.84171166E+01,-1.258850E-05
-8.84079613E+01,-6.942749E-06
-8.83988060E+01,-1.258850E-05
-8.83896508E+01,-8.316040E-06
-8.83804955E+01,-1.335144E-05
-8.83713402E+01,-3.128052E-06
-8.83621849E+01,-4.501343E-06
-8.83530296E+01,-2.212524E-06
-8.83438744E+01,-9.689331E-06
-8.83347191E+01,-3.433228E-06
-8.83255638E+01,-2.975464E-06
-8.83164085E+01,-5.340576E-07
-8.83072532E+01,7.629395E-08
-8.82980980E+01,-8.316040E-06
-8.82889427E+01,8.163452E-06
-8.82797874E+01,-5.569458E-06
-8.82706321E+01,1.602173E-06
-8.82614768E+01,-8.621216E-06
-8.82523216E+01,-1.144409E-06
-8.82431663E+01,-4.043579E-06
-8.82340110E+01,-3.433228E-06
-8.82248557E+01,-3.585815E-06
-8.82157004E+01,-4.806519E-06
-8.82065452E+01,-4.043579E-06
-8.81973899E+01,-7.400513E-06
-8.81882346E+01,5.569458E-06
-8.81790793E+01,-4.959106E-06
-8.81699240E+01,2.059937E-06
-8.81607688E+01,-2.059937E-06
-8.81516135E+01,-1.602173E-06
-8.81424582E+01,-3.433228E-06
-8.81333029E+01,4.959106E-06
-8.81241476E+01,-2.288818E-07
-8.81149924E+01,-2.517700E-06
-8.81058371E+01,4.348755E-06
-8.80966818E+01,-5.264282E-06
-8.80875265E+01,-8.392334E-07
-8.80783712E+01,-8.316040E-06
-8.80692160E+01,3.433228E-06
-8.80600607E+01,-2.822876E-06
-8.80509054E+01,-1.449585E-06
-8.80417501E+01,-1.228333E-05
-8.80325948E+01,-4.196167E-06
-8.80234396E+01,-5.416870E-06
-8.80142843E+01,-1.335144E-05
-8.80051290E+01,-4.348755E-06
-8.79959737E+01,-3.585815E-06
-8.79868184E+01,-4.806519E-06
-8.79776632E+01,-1.411438E-05
-8.79685079E+01,-1.045227E-05
-8.79593526E+01,-1.396179E-05
-8.79501973E+01,-8.773804E-06
-8.79410420E+01,-1.182556E-05
-8.79318868E+01,-2.517700E-06
-8.79227315E+01,-8.010864E-06
-8.79135762E+01,-8.163452E-06
-8.79044209E+01,-2.365112E-06
-8.78952656E+01,-3.890991E-06
-8.78861104E+01,-1.144409E-06
-8.78769551E+01,6.599426E-05
-8.78677998E+01,7.499695E-05
-8.78586445E+01,6.752014E-05
-8.78494892E+01,6.370544E-05
-8.78403340E+01,5.088806E-05
-8.78311787E+01,5.043030E-05
-8.78220234E+01,4.447937E-05
-8.78128681E+01,3.959656E-05
-8.78037128E+01,4.051208E-05
-8.77945576E+01,2.204895E-05
-8.77854023E+01,-4.501343E-06
-8.77762470E+01,-7.858276E-06
-8.77670917E+01,-1.243591E-05
-8.77579364E+01,-1.014709E-05
-8.77487812E+01,-9.689331E-06
-8.77396259E+01,-3.898621E-05
-8.77304706E+01,-5.958557E-05
-8.77213153E+01,-6.385803E-05
-8.77121600E+01,-6.614685E-05
-8.77030048E+01,-7.530212E-05
-8.76938495E+01,-7.591248E-05
-8.76846942E+01,-4.692078E-05
-8.76755389E+01,-3.227234E-05
-8.76663836E+01,-2.967834E-05
-8.76572284E+01,-2.052307E-05
-8.76480731E+01,-1.228333E-05
-8.76389178E+01,3.028870E-05
-8.76297625E+01,9.254456E-05
-8.76206072E+01,9.407043E-05
-8.76114520E+01,1.049042E-04
-8.76022967E+01,9.895325E-05
-8.75931414E+01,6.980896E-05
-8.75839861E+01,7.331848E-05
-8.75748308E+01,2.311707E-05
-8.75656756E+01,1.853943E-05
-8.75565203E+01,1.976013E-05
-8.75473650E+01,9.536743E-06
-8.75382097E+01,1.449585E-06
-8.75290544E+01,4.501343E-06
-8.75198992E+01,2.822876E-06
-8.75107439E+01,3.684998E-05
-8.75015886E+01,5.699158E-05
-8.74924333E+01,1.548767E-05
-8.74832780E+01,7.347107E-05
-8.74741228E+01,5.317688E-05
-8.74649675E+01,1.007843E-04
-8.74558122E+01,1.100922E-04
-8.74466569E+01,1.027679E-04
-8.74375016E+01,1.125336E-04
-8.74283464E+01,1.161957E-04
-8.74191911E+01,1.090240E-04
-8.74100358E+01,1.183319E-04
-8.74008805E+01,1.189423E-04
-8.73917252E+01,1.129913E-04
-8.73825700E+01,1.221466E-04
-8.73734147E+01,1.222992E-04
-8.73642594E+01,1.190948E-04
-8.73551041E+01,1.245880E-04
-8.73459488E+01,1.212311E-04
-8.73367936E+01,1.149750E-04
-8.73276383E+01,1.329803E-04
-8.73184830E+01,1.380157E-04
-8.73093277E+01,1.226044E-04
-8.73001724E+01,1.441193E-04
-8.72910172E+01,1.290131E-04
-8.72818619E+01,1.331329E-04
-8.72727066E+01,1.158905E-04
-8.72635513E+01,9.773254E-05
-8.72543960E+01,1.367950E-04
-8.72452408E+01,1.714325E-04
-8.72360855E+01,1.575470E-04
-8.72269302E+01,1.175690E-04
-8.72177749E+01,1.158905E-04
-8.72086196E+01,1.399994E-04
-8.71994644E+01,1.331329E-04
-8.71903091E+01,1.342010E-04
-8.71811538E+01,1.592255E-04
-8.71719985E+01,1.416779E-04
-8.71628432E+01,1.485443E-04
-8.71536880E+01,1.627350E-04
-8.71445327E+01,1.302338E-04
-8.71353774E+01,1.259613E-04
-8.71262221E+01,1.065826E-04
-8.71170668E+01,4.661560E-05
-8.71079116E+01,2.571106E-05
-8.70987563E+01,-4.035950E-05
-8.70896010E+01,-1.282501E-04
-8.70804457E+01,-2.141571E-04
-8.70712904E+01,-2.933502E-04
-8.70621352E+01,-3.789520E-04
-8.70529799E+01,-6.163788E-04
-8.70438246E+01,-1.212387E-03
-8.70346693E+01,-1.595840E-03
-8.70255140E+01,-1.865311E-03
-8.70163588E+01,-2.152481E-03
-8.70072035E+01,-2.394638E-03
-8.69980482E+01,-2.491074E-03
-8.69888929E+01,-2.659836E-03
-8.69797376E+01,-2.453842E-03
-8.69705824E+01,-2.557602E-03
-8.69614271E+01,-2.424545E-03
-8.69522718E+01,-2.345047E-03
-8.69431165E+01,-2.128220E-03
-8.69339612E+01,-1.843338E-03
-8.69248060E+01,-1.583633E-03
-8.69156507E+01,-1.206894E-03
-8.69064954E+01,-7.334137E-04
-8.68973401E+01,-2.033234E-04
-8.68881848E+01,5.821991E-04
-8.68790296E+01,9.938812E-04
-8.68698743E+01,1.630173E-03
-8.68607190E+01,2.025223E-03
-8.68515637E+01,2.341232E-03
-8.68424084E+01,2.654190E-03
-8.68332532E+01,2.655106E-03
-8.68240979E+01,2.898941E-03
-8.68149426E+01,2.649307E-03
-8.68057873E+01,2.713547E-03
-8.67966320E+01,2.455521E-03
-8.67874768E+01,2.364883E-03
-8.67783215E+01,2.096024E-03
-8.67691662E+01,1.859818E-03
-8.67600109E+01,1.718979E-03
-8.67508556E+01,1.343155E-03
-8.67417004E+01,1.267014E-03
-8.67325451E+01,9.195709E-04
-8.67233898E+01,8.429718E-04
-8.67142345E+01,5.744171E-04
-8.67050792E+01,4.700470E-04
-8.66959240E+01,3.173065E-04
-8.66867687E+01,1.985931E-04
-8.66776134E+01,1.584625E-04
-8.66684581E+01,-7.400513E-06
-8.66593028E+01,-1.907349E-06
-8.66501476E+01,-1.195526E-04
-8.66409923E+01,-8.308411E-05
-8.66318370E+01,-1.653290E-04
-8.66226817E+01,-1.761627E-04
-8.66135264E+01,-1.955414E-04
-8.66043712E+01,-2.230072E-04
-8.65952159E+01,-1.944733E-04
-8.65860606E+01,-2.498627E-04
-8.65769053E+01,-1.979828E-04
-8.65677500E+01,-2.590179E-04
-8.65585948E+01,-1.860809E-04
-8.65494395E+01,-2.184296E-04
-8.65402842E+01,-1.923370E-04
-8.65311289E+01,-1.819611E-04
-8.65219736E+01,-2.008820E-04
-8.65128184E+01,-1.412201E-04
-8.65036631E+01,-1.944733E-04
-8.64945078E+01,-1.206207E-04
-8.64853525E+01,-1.796722E-04
-8.64761972E+01,-1.010895E-04
-8.64670420E+01,-1.337433E-04
-8.64578867E+01,-1.149750E-04
-8.64487314E+01,-9.010315E-05
-8.64395761E+01,-1.303864E-04
-8.64304208E+01,-4.661560E-05
-8.64212656E+01,-1.096344E-04
-8.64121103E+01,-3.639221E-05
-8.64029550E+01,-8.537292E-05
-8.63937997E+01,-1.594543E-05
-8.63846444E+01,-4.676819E-05
-8.63754892E+01,-1.167297E-05
-8.63663339E+01,1.907349E-06
-8.63571786E+01,-3.471375E-05
-8.63480233E+01,3.501892E-05
-8.63388680E+01,-2.906799E-05
-8.63297128E+01,3.761292E-05
-8.63205575E+01,-7.095337E-06
